post	label	language
Acusaciones de acoso reviven caso de Trump y revelan epidemia: Tres de cada 4 mujeres son víctimas en todas las áreas productivas: reporte https://t.co/TAoMfJhnae https://t.co/mTd6XUYO9c	0	spanish
Mi prima está esta mirando el partido y le dije q iban a perder y me dice CÁLLATE HIJA DE PUTA q amor	0	spanish
@perocallate Me parto la polla	0	spanish
@Alexaladyekt Cállate puta guarra y metete mi verga en tu hocico hasta q t ahogues y me la dejes escurriendo Quiero t comas mi semen, perra	1	spanish
Pensar que la mujer es una perra de por si es algo horrible, pero que eso sea por celos, es una conchudez.	1	spanish
que asco me da la puta gente que campea y hace el guarro en fortnite espero que si tu eres alguien de ellos dejes este juego ya:/	0	spanish
@alba_hm_ Ven aqui y comemela https://t.co/n1bGXxV0mu	1	spanish
@Laloydoris Tu eres tu gozando como una perra	1	spanish
Pon pon, quien es? El Futbolista Abre la muralla Pon pon, quien es? El moro mierda Cierra la muralla  Pon pon, quien es? El árabe con dólar  Abre la muralla Pon pon, quien es? El negro en patera Cierra la muralla Pon pon, quien es?	1	spanish
Me perturba que #Jinyoung no tenga foto de perfil en IG. Es como si estuviese indocumentado en las redes sociales. A ver si activas una foto de perfil wacho! 😂  #GOT7 #갓세븐 #EyesOnYou #GOT7WorldTour @GOT7Official 💚👑🐥	0	spanish
@Slut_Of_Paals @DxddySR Si ya de por si me lo paso bien, imagínate con otra polla en tu culo.	0	spanish
@jenniferhaythes @ActualidadRT Cállate perra fascista hija de puta, seguro eres una muerta de hambre.	1	spanish
@afrikaner Y está perfecto, hay muchos feminismos, pero se están peleando con la nada denunciando que violación no es lo mismo que acoso.	0	spanish
Lógica de izquierdas? Suprimen religión e imponen árabe y cultura marroquí en las escuelas públicas... según el acuerdo firmado en 2012 por el PP!!! Y todavía los hay que dudan... #VOX https://t.co/hjBoGCN5VB	0	spanish
sara puta con mi pingo se ahoga — callate deja a mi hija https://t.co/OREF75ZpxZ	1	spanish
@jcastle1995 mejor cállate perra lmao	1	spanish
Que lindo levantarse un domingo sin resaca, sin problemas ni peleas y como si no fuese suficiente bueno mi papi me espera con comida árabe 🤤🤤🤤🤤	0	spanish
¡Pedimos a la ONU descolonizar el #SaharaOccidental! Más de 200.000 #saharauis viven desde hace más de 40 años en campamentos de refugiados #ActualidadSaharaui https://t.co/eXvjtYZUvC	0	spanish
QUE HIJOS DE PUTA LOCO, SE LO SÚPER MERECÍA FLORENCIA ENVÍA BAILA FLOR AL 13013	0	spanish
@LaDivinaDiva Callate maldita perra. O seguro eres un pobre marico detras de un user femenino. Chavista colaborador	1	spanish
Vos brasilero de mierda t mereces lo peor como podes burlarte del submarino hijo de puta.	0	spanish
Dos mil RT a esta escoria... pero luego no fueron a Bruselas a pasear su odio y todo es culpa de los medios. Vía @mohorte https://t.co/rlB2eb9eLL	0	spanish
@DeboraGarrido15 Cállate perra del infierno 😭	1	spanish
@AlemanS_ jajajajaj cállate perra, cumplime y súmale que me debes ir 1’ al Tasty Rails ‘conmigo’ 🤨	1	spanish
⚫ Aquí @pablocasado_ saludando efusivamente y dando la bienvenida a los invasores que han saltado de manera ilegal y violenta la valla de #Ceuta agrediendo a la Guardia Civil. https://t.co/NbuAnxstvx	1	spanish
@rloiam @Candela_t14 A ver tu eres tonto o que? Es una puta lucha de las mujeres, MUJERES no puedes ser feminista, eres un aliado de las mujeres, ALIADO, repito, las mujeres LUCHAN POR SUS DERECHOS Y TU TE ALIAS A ELLAS, PORQUE NO ERES IGUAL QUE ELLAS +	0	spanish
Me enseñaron todos los modales habidos y por haber, PERO TENGO MIOPIA LA PUTA QUE TE PARIO. https://t.co/oZP0fYVpPn	0	spanish
MILITARES sin honor q rendían honores ayer hicieron lo q saben hacer, salir corriendo en desbandada. Solo guardaespaldas cubanos cubrieron a obeso dictador con paneles antibalas, dejando a Cilia sin protección. Ayyy Cilia, te acuerdas cuando asaltaban bancos con el indocumentado? https://t.co/ePPLBSUGfF	0	spanish
Estamos en un Estado de igualdad, no? Para cuando la escena de un hombre que diga, 'busco a una guarra para poder fornicar como un loco despechado hasta nuevo año'? No es esto una descarada y funesta forma de incitar el incorrectismo coyuntural y los falsos modales? https://t.co/MXq3X8JFrD	0	spanish
@juanma_rguez pues blokea a quien te de la gana comepollas de florentino gordo q no ves la puta realidad callate ya botijo	0	spanish
@IgnCaceres87 @andresocanacope @eldesmarque_rbb Llamar 'puta' a una mujer es algo más que desafortunado pero allá vosotros...	0	spanish
me estresa que me hablen mientras escucho música CALLATE LA PUTA MADRE CALLATE NO ME HABLES MAS	0	spanish
@FunesCartagena Cállate serote vos ya no sos de aqui podrías en ese país hijo de puta	0	spanish
@alvaroflaherty1 Vos callate que tu perra rompe vasos	1	spanish
El río Guadarrama y sus Puentes #Madrid https://t.co/R9h9M70rCu Madrid y Castilla se comunican por el cauce del río Guadarrama desde época romana; árabes, castellanos, Felipe II, Carlos III... dejaron su huella Publica gratis tu anuncio: https://t.co/4XuzB7eWqq https://t.co/24OdYUr2jj	0	spanish
Enhorabuena por las mujeres, madres de familia, que han sufrido calladas muchos años el acoso de hombres inmorales! https://t.co/caEwp1LI8I	0	spanish
https://t.co/iy0wioBS3s me tuve que hacer un FB nuevo porque los árabes hijos de puta me hackearon el anterior. Quien quiera mandarme la solicitud bienvenido va a ser 😂 lo más feo es que tenía un montón de páginas donde me pasaba las noches viendo y compartiendo buenos vídeos 💔	1	spanish
no me gustan las tías que enseñan' De puta madre colega, pero cállate la boca y no le digas nada a la chavala porque en todo caso el problema lo tienes tú por considerar que una tía vale menos por hacer eso y encima te crees que es normal	0	spanish
"INMIGRaNTE Pista con Coro"""" -LETRA- https://t.co/Hge7nUQ1Nc ZiR: https://t.co/K7qdDFhwz8 a través de @YouTube"""	0	spanish
@KimKardashian @EliLinnetz Perra, tapate pasas pena. Te vives de enseñar el culo que es lo unico bueno que tienes🙄🐍	1	spanish
Y dice que reciben a el Aquarius, mira que bien, ya le dieron las gracias a la Guardia Civil que han resultado heridos? ¿por qué no va a echar una mano a las fuerzas de seguridad cuando les están apedreando, quemando, escupiendo en la valla de Ceuta? ¿eso no vende verdad? https://t.co/LRQvhMqa7M	0	spanish
Que odio me da mirar pelis con mis hnos, todo me preguntan. MIRALA Y CALLATE LA PUTA MADREEEEEE, ME EXASPERAN!!!!!!!	0	spanish
Luego de las acusaciones de acoso y violación sexual en contra del productor de cine, la diseñadora podría obtener… https://t.co/tD1qWtNWx9	0	spanish
Si ella me quiere enseñar las tetas? pues vale no voy a ver nada nuevo puta❌ Si ella me quiere enseñar el cerebro? pues de puta madre podemos hablar de los microorganismos del funcionamiento de las moléculas ✅ PD: EL culo y las tetas se caen date a girl with cerebro es eterno	1	spanish
Uno de las recetas que mas me gustan. https://t.co/N2gdrH55LE	0	spanish
200 de Magna güero y las llantas a 32 https://t.co/SV7utovhwS	0	spanish
Porque sos tan puta me tenes cansada ya ojo de chivo estraviado — Cállate anda a buscar a nemo abajo de la cama chiva degollada https://t.co/P0uNirwYHk	1	spanish
Y ahora con la diáspora venezolana y maduro infiltrado sus malandros entre ellos cubanos de mierda; árabes y cuanta porquería sea, tendrán más posibilidades de ataques de cualquier índole https://t.co/Q8HTEEcIKf	1	spanish
@ISexrol Seguro que esa chica es la más puta de tu serie.	1	spanish
Zorra, puta arrastrada, eres una mierda, espero que algún día mueras, no mereces ese poco cariño que te dan. Son casi siempre los mismos insultos y llegan en los peores momentos, daría cualquier cosa por saber quién mierda es o son esos anónimos.	1	spanish
@diegobossio @diputadospj Cállate gordo hijo de puta. Vos tampoco te vas a poder ni siquiera subir al helicóptero...	0	spanish
8 de la mañana y Gus escuchando Arabe jajaja manija desde temprano	0	spanish
Esta invasión continuada de subsaharianos,no se cuanto nos cuesta,imagino que cantidades astronómicas. Por qué no empleamos esta pasta en hacer que vuelvan los españoles que tenemos por el mundo, médicos,investigadores,y demás profesionales.	1	spanish
Un inmigrante en Alemania. Se mea en sus leyes políticamente correctas. Están perdiendo sus países y aún no se dan cuenta. Este tipo debe ser deportado, no contribuye en nada https://t.co/NZOawrvOD2	1	spanish
@carlosj_almon Cállate perra	1	spanish
@cobaiabaia Al menos en 13rsw, creo que no idealizan el suicidio ni el acoso o la violación y dan un mensaje, sin embargo en esta serie me da la sensación de que pintan como super guay ser un psicópata.	0	spanish
Este es un buen tema llamado “Arabe” https://t.co/Te9zAW53YP	0	spanish
Los enemigos de la inmigración en la Unión Europea  Líderes de Europa se han puesto como objetivo frenar el flujo de migrantes indocumentados. Conoce a estos mandatarios, que han hecho en el tema migratorio, y porque lo han hecho.... https://t.co/XK4nPEZADy	0	spanish
Me tiene podrida.. los cuadernos los bolsos los jueces corruptos los K los justificadores seriales de cualquier mala maniobra del gobierno la idiosincrasia sudaca.	1	spanish
"""¿Cómo fue tu cita mas incómoda? 😳💔 — Corría el año setecientos diquitidós. Decíamos """"diquiti"""" en lugar de """"veinte"""" porque los árabes d... https://t.co/enHHzRABhO"""	0	spanish
Norteamericanos indocumentados viven en Tijuana y trabajan en San Diego. https://t.co/qgtD06rHyG	0	spanish
SEMEN. Difundamos un movimiento necesario. http://t.co/P6hfGRZ0Tm	0	spanish
@gabrielrufian @jcvelez Tipejo, callate, de una puta vez Y si estas tan desconteto , no cobres nada de Espańa, Capullo	0	spanish
@CLAUDIABAVEL @AmarnaMiller Pues claro... Porque el tío es un 'triunfador' y ella... ¡Ella una guarra busca fama! Lamentable...	1	spanish
@Marti_Navarro16 @Liiila_lu Cállate no nos saludaste por que tenías un pedo pedo de la puta madre	0	spanish
@juantaverash El acoso en la mujer es tan solo cuando el hombre no le gusta, si el hombre le gustara, no fuera acoso!!!	1	spanish
.@pardodevera ESTÁS muy CALLADA HOY? Es verdad, NO me ACORDABA que UN ANTISISTEMA PODEMITA= a HIJO de PUTA había MATADO a una PERSONA porque NO PIENSA como él, MARQUESITA👑.@pardodevera LO VAS HA PONER en TÚ📰Panfleto.@publico_es como SOIS el 📰panfleto OFICIAL d los PODEMITAS=💩	0	spanish
"""Estoy escuchando el tema """"arabe"""" y la verdad que mi culo se mueve solo✋🏼"""	0	spanish
¿Habéis votadoya a algún hombre del PP? ¡Aunque sea Esperanza el partido vela por nuestro machismo! ¡DALES TU VOTO! #CONFIA	0	spanish
Que ningún hijo de puta os de menos de lo que os merecéis.'	0	spanish
“La gravedad de la violación no desvirtúa la infamia del acoso sexual” https://t.co/6j7c8Gaa8w	0	spanish
@Darkeph Ella es más bonita, tú eres más perra.	1	spanish
Sinceramente te mereces pasar roncha y comer mierda, con chavez hubiese pasado igual, el fue otra puta de Fidel y una gran maldicion para este pais, fue un ladron, resentido y un fracasado, pa que sepais https://t.co/lQq997uhBV	0	spanish
@Zurine3 @robotronk1 Así no me como yo un coño ni de coña.	0	spanish
Que enriquecimiento para España..https://t.co/92GM5p7ZD9	0	spanish
@YVONNEDELATORRE @irenegaro @EPN @t2xmx @lopezdoriga Ya callate puta que no te hartas de escribir estupideces? Prostituta del sistema, viejita de mierda.	1	spanish
@JessicaAvilez1 Tú eres perra	1	spanish
Santos firma un decreto que regulará a 400.000 venezolanos indocumentados su situación en Colombia https://t.co/DKDPtbjynt via @notimerica	0	spanish
Le dije a una chica que tengo rasgos arabes por la familia de mi papá y está fangirleando a full y no entiendo por qué	0	spanish
Antena 3 saca de seguido noticias de manteros peleando, el vídeo los terroristas de Cambrils y el flujo de inmigración. ¿Nos querrán dar algo a entender? 🤔 #Antena3noticias	0	spanish
@vickybarrios07 Callate zorra, que seguro tampoco sabes	1	spanish
@ArabelMarcelo Callate hijo de mil puta anda a la plaza a hacer quilombo raro que no estas ahi con todos tus amiguitos	0	spanish
¿Viste esto? Entérate cuáles son los nuevos dictámenes: https://t.co/Qb3tYp2saQ	0	spanish
@TurokJr Si, eso es lo “terrorifico” del cine de horror, pero cuál es la gracia de las malditas tonterías, para eso veo una puta comedia 😒	0	spanish
El puto sudaca de Nahuel Guzmán insultando a Pedro Caixinha al momento que el portugués esta dando su conferencia post partido.  Veremos si la @LIGABancomerMX tiene el valor de suspenderlo o dejará que siempre haga lo que quiera.	1	spanish
"""Al final esos árabes hijos de puta me botaron porque """"perdieron la confianza en mi"""". Y la verdadera razón es que estaba a punto de matar a coñazos a uno de los dueños por maltrato verbal y comentarios ofensivos."""	1	spanish
@Rubiaaa31 Cuando cumplas 18 te denuncio por violación y acoso	0	spanish
Amnistía para indocumentados en Estados Unidos https://t.co/egGSzieAjP vía @sosvox	0	spanish
Reportaje de @lafronterahoy sobre las clases de español para inmigrantes que ofrece @JerezCNT junto a voluntari@s de la red de acogida de #Jerez https://t.co/2d5NYeSnyR	0	spanish
Y para peor se pelean entre ellas por estar en dos fandoms, ¿qué tiene de malo, ridículas? ¡Déjenlas, es su puta vida para qué decían lo que quieran hacer! #iHeartAwards #BestBoyBand #BTS @bts_twt	0	spanish
Yo queria que ganeee Feede y Lauritaaa,se lo reee mereciaan,encima Bailaron Perfectamente biennnn❣️ 😍 LA PUTA MADREEEE💔😢👎🏻	0	spanish
Que te pasa mardito? yo soy puta pq quiero ser puta no pq me pasó algo malo... Cállate https://t.co/5569CtRrPG	0	spanish
@s0ymia JAJAJA YA CÁLLATE PERRA DRAMÁTICA DAS PENA Y RISA	1	spanish
Hay que hacer las cosas callada la boca la puta madre.	0	spanish
@Orii_zapata Callateeeee, Si serás hermosa la puta madre!!!! Te amamos	0	spanish
Me da 1 puta rabia q me digan lo que tengo que hacer uf cállate dos siglos nen	0	spanish
"""¿Sabias qué?  Randy Ebright baterista de @MolotovBanda escribió """"Frijolero"""".  En un viaje qué tuvo hacia Houston, Texas su hija sufrió discriminación en el aeropuerto lo que llevo a Randy a componer Frijolero.   https://t.co/SrFsWbsTO2 https://t.co/l9DEt7OoEm"""	0	spanish
Sanidad universal para todos, techo, comida, una paguita ...  No entiendo nada.  ¿Habremos cedido nuestra soberanía a Europa y nadie dice nada?  🔴Alarma por los más de 50.000 subsaharianos que esperan en Marruecos para cruzar a España https://t.co/sR4925BNLJ vía @elmundoes	1	spanish
Y la perra que quiera hablar de mi que venga y me lo diga en la cara que la escupo	1	spanish
#Seguridad #SLP |  *Graves, integrantes de una familia tras chocar su camioneta con un tráiler. https://t.co/k4mpe0CACG *Aparatoso accidente en el Periférico deja un muerto. https://t.co/8BaoeCYHZs *Inmigrante muere al caer del tren. https://t.co/CaMQZnOLv2 https://t.co/tfhGrARzuR	0	spanish
@xAlexJuegaJuego No necesariamente por enseñar de más en una foto signifique que sea puta, creo que necesitas familiarizarte un poco más con el concepto y no es que la defienda pero quitense esa puta mentalidad de que por tomarse una foto así ya es una 'P	0	spanish
Los árabes inteligentes y creadores de civilización brillaron desde los inicios de la humanidad hasta la época en que el Islamismo poseyó totalmente a ese pueblo y lo relegó al oscurantismo y el atraso.	1	spanish
@rodotailhade CALLATE NEGRO DEL ORTO...TE LE HACES EL MALO A UNA MUJER...LA RE PUTA MADRE QUE TE PARIO...CAGON!!!!	0	spanish
@zieglersengel Es que he leído cosas como: ¿Y el próximo álbum? HOLA?? CÁLLATE LA PUTA BOCA SI TIENES UN MÍNIMO DE RESPETO POR TU IDOLO	0	spanish
Al menos si queres provocar a pibes con tu cuerpo QUE NO SE NOTE QUE QUERES MOSTRAR LAS TETAS LA PUTA QUE TE PARIO NDEAHRE	1	spanish
Perra, tú eres un ángel que por la manzana peca	1	spanish
@BarraganAdolfo @PinkyGrace_ 😂😂😂😂😂😂😂 odio los y yo másssssss jajajaja o pues a mi... callate la puta boca y escucha joder! JAJAJA	0	spanish
@AlbertoRT51 Tengan por seguro que éste imbécil está dando cumplimiento a las órdenes de la escoria mayor del Caribe, el grandísimo Hijo de la gran P... Raúl Castro.	0	spanish
La única que se merecía el tatuaje era mi perra, le debo tanto💕 es lo más fiel que me pudo haber regalado la vida.. Vales la pena, vales la vida Muñe💕	0	spanish
"""Que cojones les pasa al gobierno y a todos los que salieron contra la manada, tanto os acojonan los #moromierdas que no decís ni """"mu""""? https://t.co/C2oOx3lWaK"""	1	spanish
